OBJECTID;PAR_ID;PAR_NUM;Shape_Length;Shape_Area;geometry;OWNER;Freguesia;Municipio;Ilha
476;7350836.0;2,99E+12;248.6589723346801;1563.010607073247;MULTIPOLYGON (((298477.0449000001 3621750.8453, 298477.2457999997 3621751.0645000003, 298481.21999999974 3621755.4000000004, 298494.6200000001 3621787.1999999993, 298493.58779999986 3621787.110200001, 298493.7241000002 3621787.3874999993, 298498.2090999996 3621787.3874999993, 298505.4874999998 3621787.3874999993, 298505.4534 3621787.3156000003, 298508.34979999997 3621786.8099000007, 298502.6200000001 3621773.5199999996, 298479.01999999955 3621724.7200000007, 298479.17760000005 3621724.6679, 298476.16309999954 3621721.7371999994, 298473.95409999974 3621722.4179999996, 298473.8992999997 3621722.5232999995, 298473.6540999999 3621722.068, 298454.2559000002 3621724.2531000003, 298454.2742999997 3621724.2180000003, 298432.9298999999 3621725.544500001, 298443.58999999985 3621738.2799999993, 298454.88999999966 3621752.6799999997, 298459.58999999985 3621751.6799999997, 298468.1900000004 3621747.9800000004, 298473.6900000004 3621745.880000001, 298480.08999999985 3621742.08, 298482.6900000004 3621747.2799999993, 298477.0449000001 3621750.8453)));91;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
477;10367422.0;2,99E+12;190.10719639415623;894.0262274676539;MULTIPOLYGON (((298366.85360000003 3621739.7766999993, 298359.97470000014 3621739.713199999, 298361.38460000046 3621745.4355999995, 298383.82469999976 3621749.194599999, 298383.83210000023 3621749.2408000007, 298383.9156999998 3621749.7639000006, 298390.4145999998 3621750.447899999, 298390.4617999997 3621750.0634000003, 298394.4154000003 3621750.5539999995, 298421.50349999964 3621751.0483, 298443.3350999998 3621749.6621000003, 298443.5744000003 3621749.8577999994, 298445.52809999976 3621749.7632999998, 298445.39439999964 3621746.287900001, 298448.55119999964 3621745.7139, 298448.3613999998 3621745.4846, 298444.2304999996 3621740.4914999995, 298442.5728000002 3621738.4879, 298442.4534 3621738.3434999995, 298435.62959999964 3621738.4728999995, 298366.85360000003 3621739.7766999993)));35;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
478;7344318.0;3,02E+12;178.40809317384273;867.453140183704;MULTIPOLYGON (((301172.5521999998 3623298.949100001, 301182.7790999999 3623300.1218999997, 301186.48429999966 3623301.060900001, 301188.2890999997 3623287.8719999995, 301188.8975999998 3623282.0907000005, 301180.88910000026 3623280.0720000006, 301168.64919999987 3623275.9321, 301162.5752999997 3623273.7565, 301151.6492999997 3623265.9521999992, 301147.80929999985 3623263.3922000006, 301146.75930000003 3623262.9722000007, 301141.30929999985 3623261.882200001, 301141.35639999993 3623261.7288000006, 301140.80929999985 3623261.632200001, 301136.9347000001 3623262.278000001, 301137.1200000001 3623274.5999999996, 301142.3200000003 3623275.6999999993, 301140.9199999999 3623290.3000000007, 301151.9996999996 3623292.0494, 301152.01999999955 3623291.9000000004, 301152.2533 3623290.4535000008, 301152.2460000003 3623290.4521999992, 301152.25 3623290.4499999993, 301153.89159999974 3623279.7485000007, 301165.83579999954 3623283.4020000007, 301165.83999999985 3623283.4000000004, 301169.8200000003 3623284.5999999996, 301172.9199999999 3623288.0999999996, 301172.5521999998 3623298.949100001)));81;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
479;7344438.0;3,02E+12;130.27767976116846;650.7617696884022;MULTIPOLYGON (((301169.0209999997 3623259.4623000007, 301169.01910000015 3623259.4722000007, 301173.6933000004 3623260.9571, 301180.0991000002 3623262.9921000004, 301181.47890000045 3623258.3959, 301181.3799999999 3623258.33, 301174.78000000026 3623256.33, 301176.98000000045 3623251.5299999993, 301183.17310000025 3623253.446900001, 301184.2999999998 3623252.0600000005, 301192.88269999996 3623256.8365, 301192.93259999994 3623256.6774000004, 301194.78000000026 3623257.5299999993, 301200.98000000045 3623238.130000001, 301199.02080000006 3623237.267999999, 301199.02890000027 3623237.2423, 301181.0190000003 3623229.2623999994, 301176.41839999985 3623228.2052999996, 301174.1799999997 3623236.4700000007, 301171.98000000045 3623244.17, 301170.78000000026 3623247.369999999, 301167.1799999997 3623258.67, 301166.94739999995 3623258.8401999995, 301169.0209999997 3623259.4623000007)));50;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
480;7344643.0;3,02E+12;94.95470010938227;455.52760000279073;MULTIPOLYGON (((301112.94159999955 3623184.3561000004, 301116.1200000001 3623185.25, 301119.4199999999 3623188.9499999993, 301122.8200000003 3623187.3499999996, 301124.1200000001 3623184.6500000004, 301123.21999999974 3623182.0500000007, 301128.1200000001 3623177.8499999996, 301131.1200000001 3623180.9499999993, 301136.4199999999 3623176.9499999993, 301137.5206000004 3623176.4668000005, 301136.71999999974 3623174.3499999996, 301133.8200000003 3623168.6500000004, 301131.1200000001 3623164.8499999996, 301127.21999999974 3623156.6500000004, 301123.51999999955 3623157.4499999993, 301119.71999999974 3623159.4499999993, 301115.51999999955 3623163.3499999996, 301116.71999999974 3623167.1500000004, 301114.8200000003 3623168.9499999993, 301114.6200000001 3623170.6500000004, 301114.9199999999 3623173.6500000004, 301113.3200000003 3623177.4499999993, 301112.94159999955 3623184.3561000004)));18;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
481;19257515.0;3,00E+12;187.6833099526606;709.5530841500453;MULTIPOLYGON (((299159.4539999999 3622059.2046000008, 299153.08999999985 3622061.789999999, 299151.6900000004 3622060.3900000006, 299135.4900000002 3622067.99, 299132.7145999996 3622064.3818999995, 299127.66050000023 3622065.9542999994, 299130.9604000002 3622071.3543, 299131.0387000004 3622071.3045000006, 299132.29000000004 3622073.3900000006, 299144.88999999966 3622065.59, 299147.15749999974 3622065.6362999994, 299147.11000000034 3622065.67, 299150.0099999998 3622068.7699999996, 299154.91000000015 3622066.17, 299154.9160000002 3622066.1657, 299154.9282999998 3622066.190300001, 299155.70999999996 3622066.0700000003, 299159.2896999996 3622077.3894999996, 299159.5700000003 3622077.09, 299167.1699999999 3622077.8900000006, 299172.76999999955 3622080.3900000006, 299176.26999999955 3622082.49, 299182.26999999955 3622082.99, 299187.3700000001 3622085.8900000006, 299194.5700000003 3622090.6899999995, 299198.6699999999 3622092.789999999, 299198.66139999963 3622093.019099999, 299198.7460000003 3622092.9203999992, 299200.8814000003 3622090.4289999995, 299201.29480000027 3622089.946799999, 299197.46999999974 3622086.3840999994, 299195.48000000045 3622084.654100001, 299196.5209999997 3622081.467599999, 299177.49060000014 3622067.2411, 299172.9600999998 3622063.8543, 299159.4539999999 3622059.2046000008)));21;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
482;7350825.0;2,99E+12;90.64497454484183;273.0551078113652;MULTIPOLYGON (((298384.56070000026 3621761.7025000006, 298384.61620000005 3621761.0548, 298388.1593000004 3621762.5238000005, 298388.5599999996 3621762.6899999995, 298388.6704000002 3621762.2765999995, 298391.88630000036 3621750.2402, 298390.4617999997 3621750.0634000003, 298390.4145999998 3621750.447899999, 298383.9156999998 3621749.7639000006, 298383.82469999976 3621749.194599999, 298360.2050000001 3621745.238, 298359.18539999984 3621744.7551000006, 298355.8513000002 3621743.1757999994, 298355.4162999997 3621743.8628000002, 298362.0599999996 3621749.289999999, 298373.45999999996 3621756.49, 298384.56070000026 3621761.7025000006)));97;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
483;13528372.0;2,99E+12;188.01920213308026;1000.3690792759124;MULTIPOLYGON (((298458.0351999998 3621765.230900001, 298460.13939999975 3621765.601500001, 298461.3099999996 3621766.26, 298464.0099999998 3621768.8599999994, 298464.31070000026 3621768.6435000002, 298466.5099999998 3621767.0600000005, 298466.18960000016 3621766.5473999996, 298466.4199999999 3621766.4000000004, 298462.21999999974 3621761.5999999996, 298464.4199999999 3621760.5999999996, 298461.03450000007 3621752.937999999, 298461.2048000004 3621752.8621999994, 298460.5800000001 3621751.8000000007, 298454.1942999996 3621754.4525000006, 298453.8141000001 3621752.6466000006, 298451.3055999996 3621749.4836999997, 298443.5744000003 3621749.8577999994, 298443.3350999998 3621749.6621000003, 298421.50349999964 3621751.0483, 298397.51829999965 3621750.6106000002, 298394.4154000003 3621750.5539999995, 298392.3272000002 3621750.2949, 298390.0137 3621762.7189000007, 298401.2407999998 3621766.4156, 298401.2366000004 3621766.4219000004, 298401.2737999996 3621766.5869999994, 298405.5800000001 3621768, 298407.28000000026 3621767.5999999996, 298412.9820999997 3621766.1125000007, 298412.98000000045 3621766.0999999996, 298416.78000000026 3621765, 298428.1799999997 3621764.5999999996, 298430.80429999996 3621764.9935999997, 298435.5800000001 3621764.9000000004, 298438.98000000045 3621764.5, 298443.78000000026 3621762.4000000004, 298449.8799999999 3621761.5, 298456.48000000045 3621761.1999999993, 298457.5800000001 3621761.0999999996, 298457.98000000045 3621765, 298457.95859999955 3621765.0362, 298458.0351999998 3621765.230900001)));22;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
484;19411579.0;3,01E+12;355.7944773124783;4026.553575719745;MULTIPOLYGON (((299908.3727000002 3624146.1817000005, 299922.37310000043 3624123.7810999993, 299883.34109999985 3624084.5615, 299850.1299999999 3624054.2699999996, 299837.73170000035 3624045.090500001, 299809.3032999998 3624024.0426000003, 299794.68510000035 3624045.5639999993, 299803.1299999999 3624051.2699999996, 299818.1299999999 3624065.2699999996, 299819.4526000004 3624066.416200001, 299840.6299999999 3624084.7699999996, 299871.1299999999 3624107.2699999996, 299871.4017000003 3624107.362299999, 299908.3727000002 3624146.1817000005)));4;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
485;19436664.0;3,01E+12;616.9402985337977;5555.351993607638;MULTIPOLYGON (((299881.5800000001 3624350.317399999, 299884.97119999956 3624353.4967, 299897.57990000024 3624365.3171999995, 300014.07070000004 3624265.467599999, 300027.07880000025 3624254.3177000005, 299999.41420000046 3624222.9744000006, 299935.8995000003 3624151.0139000006, 299925.20859999955 3624165.1413000003, 299986.3108000001 3624237.9188, 300000.0789999999 3624254.3178000003, 299902.91060000006 3624333.036800001, 299881.5800000001 3624350.317399999)));94;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
486;20389718.0;2,99E+12;101.85975411130947;563.0723305922651;MULTIPOLYGON (((298506.7564000003 3622967.3495000005, 298524.75629999954 3622966.3495000005, 298525.1327999998 3622966.032400001, 298498.86789999995 3622938.3729, 298486.6211000001 3622950.926000001, 298487.4900000002 3622955.01, 298491.29000000004 3622958.6099999994, 298496.29000000004 3622962.51, 298501.67069999967 3622966.4980999995, 298502.25650000013 3622966.8495000005, 298506.7564000003 3622967.3495000005)));49;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
487;20854153.0;2,99E+12;169.87967490327466;934.281120840902;MULTIPOLYGON (((298430.2290000003 3621778.3790000007, 298430.2280000001 3621778.3827, 298430.0599999996 3621778.3900000006, 298415.86000000034 3621779.289999999, 298414.25 3621781.41, 298424.25 3621791.41, 298427.75 3621796.91, 298430.1500000004 3621802.1099999994, 298433.0499999998 3621808.3100000005, 298438.25 3621813.91, 298425.1500000004 3621825.51, 298434.1498999996 3621833.6295, 298438.8300000001 3621825.99, 298439.17260000017 3621825.3325999994, 298446.23000000045 3621811.789999999, 298457.75820000004 3621789.2826000005, 298450.8499999996 3621788.01, 298444.9500000002 3621787.210000001, 298438.3499999996 3621786.710000001, 298432.9500000002 3621778.6099999994, 298430.23000000045 3621778.380000001, 298430.2290000003 3621778.3790000007)));89;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
488;20982598.0;2,99E+12;118.47546880336891;574.8898565789693;MULTIPOLYGON (((298415.4216 3621779.8672, 298409.61340000015 3621782.5777000003, 298393.1299999999 3621790.2699999996, 298397.0948000001 3621799.0807000007, 298406.6299999999 3621820.2699999996, 298412.7988 3621817.0386999995, 298417.1299999999 3621814.7699999996, 298412.30420000013 3621804.4749, 298409.6299999999 3621798.7699999996, 298411.4813000001 3621797.7782000005, 298423.6299999999 3621791.2699999996, 298422.5329 3621789.6929, 298414.25 3621781.41, 298415.4216 3621779.8672)));75;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
489;13077747.0;3,00E+12;73.7631554328894;295.50672464461553;MULTIPOLYGON (((298938.8995000003 3623883.9696999993, 298938.9000000004 3623883.9700000007, 298954.04000000004 3623888.9000000004, 298959.2400000002 3623877, 298943.9400000004 3623869.4000000004, 298941.7400000002 3623874.5, 298937.2599999998 3623872.5500000007, 298934.0099999998 3623878.7200000007, 298934.0044999998 3623878.723099999, 298933.3520999998 3623881.0067999996, 298932.91220000014 3623882.5469000004, 298938.1003999999 3623883.4115999993, 298938.10539999977 3623883.4124, 298938.0454000002 3623883.5624, 298938.89740000013 3623883.9681, 298938.8996000001 3623883.9692, 298938.8995000003 3623883.9696999993)));54;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
490;19305425.0;3,00E+12;61.28092424185466;193.47857907620673;MULTIPOLYGON (((298902.4000000004 3623854, 298902.2999999998 3623860.9000000004, 298903.1500000004 3623866.5999999996, 298904.75 3623873.9000000004, 298916.0351999998 3623874.6619000006, 298915.92090000026 3623873.7729, 298915.67140000034 3623871.8324999996, 298915.7000000002 3623871.8499999996, 298915.7000000002 3623862.5, 298905.85539999977 3623857.9638, 298906.2888000002 3623855.3630999997, 298902.4000000004 3623854)));52;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
491;9686528.0;3,01E+12;143.82297282348847;1080.3406879783374;MULTIPOLYGON (((300011.3892000001 3623344.6602, 300011.38999999966 3623344.66, 300012.86000000034 3623342.630000001, 300017.45999999996 3623335.0299999993, 300024.0599999996 3623326.9299999997, 300034.36000000034 3623320.130000001, 300038.87679999974 3623317.8716, 300027.66000000015 3623298.130000001, 300023.86000000034 3623295.83, 300021.66000000015 3623295.5299999993, 300019.36000000034 3623295.7300000004, 300016.0599999996 3623296.4299999997, 300010.7599999998 3623299.33, 300013.36000000034 3623307.0299999993, 299992.1615000004 3623324.043400001, 300011.3892000001 3623344.6602)));75;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
492;20956496.0;3,01E+12;137.8876175331996;935.5514118146542;MULTIPOLYGON (((300022.36000000034 3623355.130000001, 300017.15950000007 3623356.510399999, 299998.61980000045 3623361.431399999, 299989.95999999996 3623363.7300000004, 299985.0599999996 3623365.33, 299981.4933000002 3623364.1097999997, 299981.2599999998 3623364.0299999993, 299977.95999999996 3623365.9299999997, 299975.2599999998 3623368.630000001, 299975.4824000001 3623369.779100001, 299975.86000000034 3623371.7300000004, 299978.5599999996 3623375.33, 299982.7599999998 3623378.130000001, 299986.2599999998 3623382.4299999997, 299989.7598000001 3623381.850400001, 299994.8212000001 3623381.0121999998, 300001.95999999996 3623379.83, 300022.3258999996 3623376.2532, 300029.1668999996 3623375.0516999997, 300026.66000000015 3623365.83, 300029.5599999996 3623365.2300000004, 300027.36000000034 3623358.130000001, 300022.36000000034 3623355.130000001)));8;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
493;20956497.0;3,01E+12;87.92765649206807;340.1338746446973;MULTIPOLYGON (((300053.4989 3623363.854800001, 300053.7599999998 3623363.630000001, 300057.5515999999 3623359.5768999998, 300059.5599999996 3623357.4299999997, 300054.16000000015 3623345.4299999997, 300043.8618999999 3623326.8199000005, 300043.4126000004 3623327.0984000005, 300043.4118999997 3623327.097100001, 300041.66000000015 3623328.630000001, 300039.5599999996 3623334.7300000004, 300041.5599999996 3623342.9299999997, 300047.7599999998 3623359.4299999997, 300049.5599999996 3623362.5299999993, 300051.7599999998 3623361.2300000004, 300053.4989 3623363.854800001)));13;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
494;20033909.0;2,99E+12;116.59575801883608;664.3291200900957;MULTIPOLYGON (((298120.0407999996 3622638.5854, 298120.9275000002 3622638.7543, 298121.20999999996 3622638.2699999996, 298125.3099999996 3622636.67, 298131.8099999996 3622633.9700000007, 298138.6518000001 3622631.1755, 298139.3766999999 3622630.6921999995, 298140.4319000002 3622629.8379999995, 298143.31879999954 3622624.3434999995, 298143.5433 3622623.67, 298143.8099999996 3622622.67, 298142.9593000002 3622618.7947000004, 298142.9095999999 3622618.6303000003, 298134.8099999996 3622621.0700000003, 298133.8099999996 3622620.0700000003, 298133.7922 3622620.035599999, 298133.61000000034 3622619.869999999, 298132.32830000017 3622617.2094, 298127.0776000004 3622607.0726999994, 298103.91000000015 3622618.0700000003, 298103.66420000046 3622618.1875, 298107.8099999996 3622627.17, 298113.41000000015 3622624.7699999996, 298113.61000000034 3622625.369999999, 298116.20999999996 3622631.67, 298118.61000000034 3622637.4700000007, 298119.61000000034 3622638.369999999, 298120.0407999996 3622638.5854)));90;Arco da Calheta;Calheta;Ilha da Madeira (Madeira)
